Player,Real time,In-game time,Difficulty,F3,Mods,Date,userlink
M4xx,23m 00s,22m 52s 550ms,1.16.1,Hardcore,No F3,CaffeineMC,https://www.speedrun.com/user/GeloTheGreatest
Murattt,23m 06s 380ms,22m 53s 350ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/M4xx
Kamm,23m 04s,22m 54s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Murattt
Systemization,24m 03s 410ms,22m 54s 650ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Kamm
bronana86,22m 56s 340ms,22m 56s 340ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Systemization
sl1dr,24m 01s 192ms,22m 56s 350ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/bronana86
averageteencuber,23m 21s 420ms,22m 57s 090ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/sl1dr
MIXALHC,22m 58s 420ms,22m 58s 420ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/averageteencuber
Dart,23m 04s,22m 59s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/MIXALHC
SardsSan,23m 16s 500ms,22m 59s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Dart
KrooLyyK,23m 59s,23m 02s 700ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/SardsSan
Kiw1fruits,23m 03s 067ms,23m 03s 067ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/KrooLyyK
DYZZ_11,23m 18s 140ms,23m 03s 500ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Kiw1fruits
rawinput,24m 57s 075ms,23m 04s 040ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/DYZZ_11
m3r0,23m 07s 590ms,23m 04s 050ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/rawinput
Secondairy,23m 13s 650ms,23m 04s 050ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/m3r0
drhimmer,23m 10s 200ms,23m 04s 350ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Secondairy
OvniDlix,23m 04s 740ms,23m 04s 450ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/drhimmer
SuityWooth,23m 30s 020ms,23m 04s 650ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/OvniDlix
nëonXD,23m 33s 820ms,23m 05s 550ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/SuityWooth
Danny15,23m 28s,23m 06s 900ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/neonXD
k0mitt,23m 17s 340ms,23m 07s 450ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Danny15
daverob,23m 20s 440ms,23m 07s 700ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/k0mitt
PMDkat,23m 08s 550ms,23m 08s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/daverob
ByMikiii,23m 24s 450ms,23m 08s 450ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/PMDkat
Republic___,23m 24s 740ms,23m 09s 150ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/ByMikiii
Pastapalads,23m 31s 550ms,23m 11s 400ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Republic___
FujiTurkeyNINJAS,23m 11s 640ms,23m 11s 640ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Pastapalads
PolishedAqua,24m 02s 970ms,23m 11s 900ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/FujiTurkeyNINJAS
lethargic,23m 36s 583ms,23m 12s 450ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/PolishedAqua
deralt832,23m 35s,23m 12s 900ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/lethargic
jamieheff,24m 14s 150ms,23m 12s 950ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/deralt832
benchbotch,24m 23s,23m 16s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/jamieheff
EniarkuAvals,23m 30s 410ms,23m 16s 300ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/benchbotch
NRGFlare,23m 16s 780ms,23m 16s 780ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/EniarkuAvals
TheIdiotOfTime,23m 35s 400ms,23m 17s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/NRGFlare
juh0,23m 27s 350ms,23m 17s 050ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/TheIdiotOfTime
Bayermaster,23m 26s 780ms,23m 18s 600ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/juh0
2Senya1,23m 27s 150ms,23m 19s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Bayermaster
Nupthrix,23m 54s 170ms,23m 19s 200ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/2Senya1
TrozIsGamer,24m 41s 390ms,23m 20s 350ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Nupthrix
AirCan2,23m 36s 470ms,23m 21s 400ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/TrozIsGamer
Noony,23m 27s 770ms,23m 21s 600ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/AirCan2
ParceroDLasFotos,24m 04s 850ms,23m 21s 750ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Noony
Syelent,23m 54s 720ms,23m 22s 200ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/ParceroDLasFotos
alphaboy98,23m 49s 660ms,23m 22s 850ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Syelent
loganmaster,23m 42s 760ms,23m 23s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/alphaboy98
sam33h,23m 50s 670ms,23m 24s 550ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/loganmaster
Marblr,23m 49s 780ms,23m 27s 600ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/sam33h
iaxi,23m 44s 760ms,23m 28s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Marblr
StarCrash,24m 09s 450ms,23m 28s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/iaxi
fionnuar_,23m 57s 550ms,23m 29s 600ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/StarCrash
shotgiy12,23m 29s 840ms,23m 29s 840ms,1.16.1,Normal,F3,Optifine,https://www.speedrun.com/user/fionnuar_
Kewpr,23m 44s 110ms,23m 30s,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/shotgiy12
Juniper,24m 00s 860ms,23m 31s,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Kewpr
NA5AThRiLz,23m 32s 072ms,23m 31s 072ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Juniper
Acnnx,25m 02s,23m 33s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/NA5AThRiLz
lindenkron,24m 03s 220ms,23m 34s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Acnnx
Shipopi,23m 48s 350ms,23m 35s 900ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/lindenkron
tantzr,23m 36s 180ms,23m 36s 180ms,1.16.1,Easy,No F3,CaffeineMC,https://www.speedrun.com/user/Shipopi
loganissorry,24m 23s 900ms,23m 37s 150ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/tantzr
HaydenIsAdopted,23m 44s 420ms,23m 37s 550ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/loganissorry
Aley,23m 41s 560ms,23m 38s 550ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/HaydenIsAdopted
WarySkyPlayer,23m 49s 550ms,23m 38s 650ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Aley
reddonuts,23m 44s,23m 40s 150ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/WarySkyPlayer
cReepy_,24m 17s 470ms,23m 40s 350ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/reddonuts
AuntSnail,24m 28s 910ms,23m 40s 800ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/cReepy_
Sorcerer1157,23m 41s 467ms,23m 41s 467ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/AuntSnail
TuCara9,23m 53s 750ms,23m 42s 250ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Sorcerer1157
RestInPeanuts,24m 21s 510ms,23m 43s 050ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/TuCara9
Muse_MC,24m 35s 660ms,23m 44s 400ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/RestInPeanuts
Farjour,24m 05s 960ms,23m 48s 300ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Muse_MC
zDqego,23m 49s 750ms,23m 49s 350ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Farjour
markus002,24m 20s 360ms,23m 49s 550ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/zDqego
Nentox,24m 01s 610ms,23m 50s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/markus002
minigadge,24m 38s 950ms,23m 51s 350ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Nentox
QuirkyHalo,24m 20s 920ms,23m 53s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/minigadge
chromos,24m 22s 050ms,23m 55s 200ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/QuirkyHalo
Kasserne,23m 59s 580ms,23m 56s 900ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/chromos
eman826,24m 43s 480ms,23m 56s 950ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Kasserne
HelpCallThePolice,24m 51s 006ms,23m 58s 095ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/eman826
Andrej1337,24m 06s 040ms,23m 58s 850ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/HelpCallThePolice
muma,24m 02s 630ms,23m 59s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Andrej1337
LETH4L,24m 54s 020ms,23m 59s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/muma
Cezoram,23m 59s 005ms,23m 59s 005ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/LETH4L
purplestardust,24m 29s 092ms,23m 59s 090ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Cezoram
JohnCarlson,24m 25s 770ms,23m 59s 200ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/purplestardust
ExRaye,24m 28s 480ms,23m 59s 650ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/JohnCarlson
GhilleSuitDude,24m 01s 820ms,24m 01s 820ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/ExRaye
zakvielchannel,24m 02s 020ms,24m 02s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/GhilleSuitDude
xPistachio,24m 04s 210ms,24m 02s 200ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/zakvielchannel
nitsujustin,24m 35s 930ms,24m 04s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/xPistachio
BadIdeas,24m 36s 420ms,24m 04s 150ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/nitsujustin
TPatt,24m 11s 020ms,24m 05s 150ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/BadIdeas
hectorisnice,24m 47s 300ms,24m 05s 950ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/TPatt
braydon,24m 52s 140ms,24m 06s 200ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/hectorisnice
MrDishy,24m 08s 072ms,24m 08s 072ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/braydon
Draaph,24m 14s 920ms,24m 08s 700ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/MrDishy
Qwertyupoilp,25m 12s,24m 10s,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Draaph
bobika69,24m 44s 030ms,24m 10s 100ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Qwertyupoilp
FilipFishboy,24m 40s 130ms,24m 11s 100ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/bobika69
BTMC,24m 24s,24m 12s,1.16.1,Normal,No F3,Vanilla,https://www.speedrun.com/user/FilipFishboy
postit2000,25m 03s 740ms,24m 12s 250ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/BTMC
tidusMAX,24m 21s 550ms,24m 12s 800ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/postit2000
porb,25m 33s 320ms,24m 13s 500ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/tidusMAX
ZaqAttack,24m 14s 600ms,24m 14s 600ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/porb
zageev,24m 20s 590ms,24m 14s 950ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/ZaqAttack
MineBot420,24m 15s 180ms,24m 15s 180ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/zageev
FoggierDuck,25m 19s 020ms,24m 16s 350ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/MineBot420
Blyez,24m 19s 200ms,24m 16s 600ms,1.16.1,Hardcore,F3,CaffeineMC,https://www.speedrun.com/user/FoggierDuck
NotHxnry,24m 45s 190ms,24m 17s 050ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Blyez
GunterPenguin_,24m 31s 800ms,24m 17s 100ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/NotHxnry
thenoochm,24m 17s 200ms,24m 17s 300ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/GunterPenguin_
bendoeslive,24m 27s 160ms,24m 17s 850ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/thenoochm
HawkeyePizza,24m 51s 960ms,24m 18s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/bendoeslive
GigaFang,24m 20s 095ms,24m 18s 080ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/HawkeyePizza
SuperstarJFG,24m 47s 817ms,24m 18s 500ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/GigaFang
SeanRaider,24m 30s,24m 19s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/SuperstarJFG
maiaXO,24m 34s,24m 19s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/SeanRaider
Flixayy,25m 11s 940ms,24m 19s 100ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/maiaXO
Flaff,25m 04s 250ms,24m 19s 750ms,1.16,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Flixayy
Relacibo,24m 33s 310ms,24m 20s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Flaff
Javascript,24m 23s 433ms,24m 20s 633ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Relacibo
zweistein,24m 32s 830ms,24m 20s 650ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Javascript
ethwit,24m 46s 870ms,24m 21s 300ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/zweistein
Brybanz,24m 48s 040ms,24m 22s 600ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/ethwit
Texelek,25m 15s 670ms,24m 23s 550ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Brybanz
Maxar45004,24m 27s 060ms,24m 24s 035ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Texelek
Cleanfel,24m 35s 490ms,24m 24s 350ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Maxar45004
_JayBee,24m 41s 100ms,24m 25s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Cleanfel
1Kyle3,24m 26s 570ms,24m 26s 570ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/_JayBee
jjcole0915,24m 49s 350ms,24m 28s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/1Kyle3
JUSTVINII,24m 45s 057ms,24m 30s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/jjcole0915
FalconAce24,24m 51s 380ms,24m 30s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/JUSTVINII
NoJu_,24m 43s 036ms,24m 30s 025ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/FalconAce24
Killer-Spliff,24m 42s,24m 33s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/NoJu_
whatshisbucket,25m 25s 600ms,24m 33s 050ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Killer-Spliff
_Mr_Dead_,24m 43s 220ms,24m 34s 950ms,1.16,Normal,F3,Vanilla,https://www.speedrun.com/user/whatshisbucket
DashPum4,24m 51s 770ms,24m 35s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/_Mr_Dead_
Alejely,24m 54s,24m 35s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/DashPum4
Renaud,24m 36s,24m 36s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Alejely
Pogsaka,24m 41s 130ms,24m 36s 250ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Renaud
Burning_Shade,25m 08s 810ms,24m 36s 550ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Pogsaka
_EVMC_,25m 04s 470ms,24m 37s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Burning_Shade
Ynamon,25m 29s 250ms,24m 37s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/_EVMC_
Shuhi1,24m 46s 910ms,24m 38s 450ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Ynamon
teralamb,25m 09s 360ms,24m 39s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Shuhi1
Teraktet,25m 09s 230ms,24m 39s 459ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/teralamb
Orizu,25m 08s 670ms,24m 40s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Teraktet
Igorkebab,25m 10s 940ms,24m 40s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Orizu
geladeiras,26m 14s 000ms,24m 40s 000ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Igorkebab
Hyban,25m 03s 390ms,24m 41s 300ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/geladeiras
Fevenir,25m 44s 030ms,24m 41s 750ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Hyban
bernus,24m 42s 030ms,24m 42s 030ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Fevenir
Kegmozo,25m 50s,24m 42s 450ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/bernus
Alantu,25m 05s,24m 43s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Kegmozo
PresidentPoundcake,25m 09s 007ms,24m 43s 055ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Alantu
Baseballhitter,25m 14s 980ms,24m 44s 050ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/PresidentPoundcake
Soky,25m 28s 017ms,24m 44s 050ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Baseballhitter
Lathil,25m 05s 960ms,24m 45s,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Soky
Dawenik,25m 36s 140ms,24m 45s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Lathil
OpayChamaday,24m 58s 060ms,24m 45s 050ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Dawenik
ManDace,24m 54s 300ms,24m 45s 800ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/OpayChamaday
4bdu1,24m 49s 012ms,24m 46s 070ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/ManDace
toadpimp,25m 04s 077ms,24m 47s 500ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/4bdu1
xcfy,25m 07s 260ms,24m 47s 600ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/toadpimp
JustAnCow,25m 04s 500ms,24m 48s 600ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/xcfy
Tomay0,24m 54s 350ms,24m 48s 650ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/JustAnCow
OdiZ,24m 50s 089ms,24m 50s 089ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Tomay0
Max676,25m 13s 065ms,24m 54s 015ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/OdiZ
drvgxxn,25m 15s 066ms,24m 54s 065ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Max676
Waluyoshi,25m 33s 600ms,24m 54s 300ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/drvgxxn
Remeli,25m 14s 970ms,24m 55s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Waluyoshi
OpsoG,25m 37s 690ms,24m 58s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Remeli
Jack0fHearts,25m 07s 970ms,24m 58s 055ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/OpsoG
Wilageman,25m 12s 290ms,24m 58s 300ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Jack0fHearts
Jakubus,24m 59s,24m 59s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Wilageman
Storm17,25m 08s,25m 01s,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/Jakubus
Falsepog,25m 19s 470ms,25m 01s 850ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Storm17
Boe6Eod7Nty,25m 43s 470ms,25m 04s 650ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Falsepog
shadow_wolfwind,25m 59s 130ms,25m 06s 050ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Boe6Eod7Nty
gabrielsand,25m 27s 090ms,25m 06s 600ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/shadow_wolfwind
tinsoning,25m 33s 540ms,25m 06s 700ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/gabrielsand
Rildom,25m 22s 055ms,25m 09s 010ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/tinsoning
Wilbor79,25m 08s 520ms,25m 09s 200ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Rildom
Pink_Raven,25m 26s 490ms,25m 10s,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Wilbor79
MrFeathery,25m 30s 640ms,25m 10s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Pink_Raven
dadusak,25m 36s,25m 10s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/MrFeathery
Galactic,25m 22s 066ms,25m 11s 005ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/dadusak
Desert_Yeti,27m 38s 089ms,25m 11s 010ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Galactic
Leatherbarrow,25m 23s 044ms,25m 13s 020ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Desert_Yeti
Tolinn,25m 48s 880ms,25m 13s 746ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Leatherbarrow
Weesely,25m 19s 560ms,25m 14s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Tolinn
Stoffe,25m 14s 062ms,25m 14s 062ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/Weesely
overcomplexifii,25m 14s 170ms,25m 14s 170ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/Stoffe
autu,25m 15s 450ms,25m 15s 550ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/overcomplexifii
ByJoes,25m 35s 005ms,25m 17s 090ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/autu
Pumbuh,25m 36s 233ms,25m 17s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/ByJoes
LautroArg,25m 30s,25m 18s,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Pumbuh
oyamelon,25m 35s 590ms,25m 19s 800ms,1.16.1,Easy,F3,Vanilla,https://www.speedrun.com/user/LautroArg
TentePro,26m 30s 570ms,25m 20s 400ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/oyamelon
Creeps_Gaming,25m 32s 360ms,25m 21s,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/TentePro
fourmatictv,26m 14s 380ms,25m 22s 850ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Creeps_Gaming
AwaDeFructus,25m 58s 410ms,25m 22s 900ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/fourmatictv
90Tom,25m 35s 070ms,25m 23s 350ms,1.16.1,Normal,F3,Vanilla,https://www.speedrun.com/user/AwaDeFructus
mingo_XD,25m 34s 110ms,25m 23s 800ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/90Tom
Waterbolt,25m 54s 838ms,25m 26s 100ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/mingo_XD
TheFabo,25m 26s 740ms,25m 26s 740ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Waterbolt
otaviobia,27m 00s 100ms,25m 27s 050ms,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/TheFabo
ninjabrian,26m 41s,25m 28s,1.16.1,Normal,F3,CaffeineMC,https://www.speedrun.com/user/otaviobia
KUwUmato,26m 06s 200ms,25m 28s 350ms,1.16.1,Hardcore,F3,CaffeineMC,https://www.speedrun.com/user/ninjabrian
Sharkey91,25m 44s,25m 30s 750ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/KUwUmato
ojoojo,25m 49s 150ms,25m 32s 350ms,1.16.1,Easy,F3,CaffeineMC,https://www.speedrun.com/user/Sharkey91
