;Username;Game;In-game-time;Date
23;NiceTwice;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 13m 59s 167ms (in-game time) (33rd place);13m 59s 167ms ();2021-04-19
27;NiceTwice;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 15m 06s 250ms (in-game time) (- place);15m 06s 250ms ();2021-03-28
29;NiceTwice;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 15m 24s 900ms (in-game time) (- place);15m 24s 900ms ();2021-03-24
39;NiceTwice;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 15m 29s (in-game time) (- place);15m 29s ();2021-01-11
44;NiceTwice;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 17m 47s 950ms (in-game time) (- place);17m 47s 950ms ();2020-11-25
47;NiceTwice;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 18m 17s 100ms (in-game time) (- place);18m 17s 100ms ();2020-11-02
53;NiceTwice;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 19m 51s 100ms (in-game time) (- place);19m 51s 100ms ();2020-09-01
56;NiceTwice;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 21m 08s 800ms (in-game time) (- place);21m 08s 800ms ();2020-07-03
57;NiceTwice;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Optifine)						 27m 12s 850ms (in-game time) (- place);27m 12s 850ms ();2020-06-27
