;Username;Game;In-game-time;Date
0;LordWeasel;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 21s (in-game time) (143rd place);16m 21s ();2021-05-19
3;LordWeasel;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 54s 550ms (in-game time) (- place);17m 54s 550ms ();2021-04-24
7;LordWeasel;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 23m 26s 900ms (in-game time) (- place);23m 26s 900ms ();2021-03-03
8;LordWeasel;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 24m 30s 201ms (in-game time) (- place);24m 30s 201ms ();2021-02-16
