;Username;Game;In-game-time;Date
1;EvanKay;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 15m 29s 600ms (in-game time) (91st place);15m 29s 600ms ();2021-03-26
2;EvanKay;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 29s 250ms (in-game time) (- place);18m 29s 250ms ();2021-03-23
4;EvanKay;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 34m 57s 050ms (in-game time) (- place);34m 57s 050ms ();2021-01-15
