;Username;Game;In-game-time;Date
0;Ax3roth;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 05s 400ms (in-game time) (126th place);16m 05s 400ms ();2021-06-08
7;Ax3roth;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 39s 500ms (in-game time) (- place);16m 39s 500ms ();2021-05-06
11;Ax3roth;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 56s 300ms (in-game time) (- place);18m 56s 300ms ();2021-04-18
12;Ax3roth;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 20m 40s 650ms (in-game time) (- place);20m 40s 650ms ();2021-04-16
13;Ax3roth;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 22m 24s 450ms (in-game time) (- place);22m 24s 450ms ();2021-04-15
15;Ax3roth;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 22m 30s 850ms (in-game time) (- place);22m 30s 850ms ();2021-04-12
20;Ax3roth;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 29m 52s 670ms (in-game time) (- place);29m 52s 670ms ();2021-01-07
