;Username;Game;In-game-time;Date
0;wallacetaa;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 49s 900ms (in-game time) (350th place);18m 49s 900ms ();2021-06-25
1;wallacetaa;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 28m 21s (in-game time) (- place);28m 21s ();2021-05-30
