;Username;Game;In-game-time;Date
1;TheTalkingMime;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 13m 42s 950ms (in-game time) (24th place);13m 42s 950ms ();2021-05-22
3;TheTalkingMime;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 14m 05s 967ms (in-game time) (- place);14m 05s 967ms ();2021-05-09
4;TheTalkingMime;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 15m 42s (in-game time) (- place);15m 42s ();2021-03-28
5;TheTalkingMime;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 17m 40s 900ms (in-game time) (- place);17m 40s 900ms ();2021-01-24
6;TheTalkingMime;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 19s 500ms (in-game time) (- place);19m 19s 500ms ();2020-12-18
8;TheTalkingMime;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 23m 43s 800ms (in-game time) (- place);23m 43s 800ms ();2020-11-12
9;TheTalkingMime;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 25m 14s 080ms (in-game time) (- place);25m 14s 080ms ();2020-10-30
10;TheTalkingMime;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 35m 46s 020ms (in-game time) (- place);35m 46s 020ms ();2020-10-07
11;TheTalkingMime;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 40m 23s 050ms (in-game time) (- place);40m 23s 050ms ();2020-09-28
