;Username;Game;In-game-time;Date
0;klydezzz;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 15m 22s 900ms (in-game time) (86th place);15m 22s 900ms ();2021-04-17
2;klydezzz;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 22m 07s 200ms (in-game time) (- place);22m 07s 200ms ();2021-01-11
5;klydezzz;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 23m 41s 667ms (in-game time) (- place);23m 41s 667ms ();2020-12-01
6;klydezzz;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 28m 26s 150ms (in-game time) (- place);28m 26s 150ms ();2020-11-26
7;klydezzz;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 24m 01s 567ms (in-game time) (- place);24m 01s 567ms ();2020-11-26
