;Username;Game;In-game-time;Date
0;karelkop;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 18m 54s (in-game time) (357th place);18m 54s ();2021-03-13
3;karelkop;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 21m 52s 100ms (in-game time) (- place);21m 52s 100ms ();2021-01-01
4;karelkop;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 25m 42s 450ms (in-game time) (- place);25m 42s 450ms ();2020-12-17
6;karelkop;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 30m 40s 550ms (in-game time) (- place);30m 40s 550ms ();2020-11-17
