;Username;Game;In-game-time;Date
0;Faits;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, No F3, Vanilla)						 17m 12s 550ms (in-game time) (204th place);17m 12s 550ms ();2021-05-02
