;Username;Game;In-game-time;Date
1;Teddiursa1234;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 44s 700ms (in-game time) (166th place);16m 44s 700ms ();2021-04-17
2;Teddiursa1234;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 03s 350ms (in-game time) (- place);18m 03s 350ms ();2021-03-20
3;Teddiursa1234;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 20m 03s 600ms (in-game time) (- place);20m 03s 600ms ();2021-02-12
4;Teddiursa1234;Any% Glitchless - Random Seed, 1.16+							(1.16.1, F3, CaffeineMC)						 24m 41s 050ms (in-game time) (- place);24m 41s 050ms ();2021-01-06
6;Teddiursa1234;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 34m 56s (in-game time) (- place);34m 56s ();2020-11-16
