;Username;Game;In-game-time;Date
0;JanLive;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 15s (in-game time) (396th place);19m 15s ();2021-06-04
1;JanLive;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 20m 11s 640ms (in-game time) (- place);20m 11s 640ms ();2021-06-03
4;JanLive;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 21m 23s 550ms (in-game time) (- place);21m 23s 550ms ();2021-03-25
5;JanLive;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 26m 47s 010ms (in-game time) (- place);26m 47s 010ms ();2021-03-02
8;JanLive;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 29m 42s 200ms (in-game time) (- place);29m 42s 200ms ();2021-02-15
9;JanLive;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 30m 29s 045ms (in-game time) (- place);30m 29s 045ms ();2021-02-11
10;JanLive;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 43m 03s 025ms (in-game time) (- place);43m 03s 025ms ();2020-11-11
11;JanLive;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 43m 22s 055ms (in-game time) (- place);43m 22s 055ms ();2020-11-04
