;Username;Game;In-game-time;Date
0;Haid_;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 34s 700ms (in-game time) (154th place);16m 34s 700ms ();2021-04-11
4;Haid_;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 20m 28s 500ms (in-game time) (- place);20m 28s 500ms ();2021-02-03
5;Haid_;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 21m 05s 800ms (in-game time) (- place);21m 05s 800ms ();2021-01-29
6;Haid_;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 25m 43s 083ms (in-game time) (- place);25m 43s 083ms ();2020-11-20
