;Username;Game;In-game-time;Date
0;jacato;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 31s 450ms (in-game time) (421st place);19m 31s 450ms ();2021-03-31
1;jacato;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 21m 29s 100ms (in-game time) (- place);21m 29s 100ms ();2021-03-13
