;Username;Game;In-game-time;Date
0;MashedPotatoes21;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 15m 12s 350ms (in-game time) (77th place);15m 12s 350ms ();2021-05-15
1;MashedPotatoes21;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 21m 14s 750ms (in-game time) (- place);21m 14s 750ms ();2021-05-08
2;MashedPotatoes21;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 22m 24s 750ms (in-game time) (- place);22m 24s 750ms ();2021-04-26
3;MashedPotatoes21;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 22m 27s 750ms (in-game time) (- place);22m 27s 750ms ();2021-04-02
5;MashedPotatoes21;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 28m 42s (in-game time) (- place);28m 42s ();2021-02-25
