;Username;Game;In-game-time;Date
0;ItzFoxey;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 19m 30s 550ms (in-game time) (418th place);19m 30s 550ms ();2021-02-06
1;ItzFoxey;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 26m 16s (in-game time) (- place);26m 16s ();2021-01-30
