;Username;Game;In-game-time;Date
4;Blyde_;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 40s 100ms (in-game time) (247th place);17m 40s 100ms ();2021-03-24
5;Blyde_;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 22m 31s 800ms (in-game time) (- place);22m 31s 800ms ();2021-02-09
9;Blyde_;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 29m 29s 030ms (in-game time) (- place);29m 29s 030ms ();2020-10-07
