;Username;Game;In-game-time;Date
1;Blenor;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 46s 750ms (in-game time) (446th place);19m 46s 750ms ();2021-06-03
2;Blenor;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 26m 46s 300ms (in-game time) (- place);26m 46s 300ms ();2021-05-09
