;Username;Game;In-game-time;Date
1;Haama;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 15m 26s (in-game time) (88th place);15m 26s ();2021-05-07
2;Haama;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 10s 900ms (in-game time) (- place);16m 10s 900ms ();2021-04-07
7;Haama;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 19m 09s 300ms (in-game time) (- place);19m 09s 300ms ();2021-01-31
8;Haama;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 21m 37s 950ms (in-game time) (- place);21m 37s 950ms ();2021-01-08
