;Username;Game;In-game-time;Date
0;Centrix1x;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 26s 100ms (in-game time) (319th place);18m 26s 100ms ();2021-05-15
1;Centrix1x;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 23m 17s 400ms (in-game time) (- place);23m 17s 400ms ();2021-04-30
