;Username;Game;In-game-time;Date
0;OleQ;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 19m 25s 150ms (in-game time) (410th place);19m 25s 150ms ();2021-03-28
3;OleQ;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 22m 57s 650ms (in-game time) (- place);22m 57s 650ms ();2021-01-17
5;OleQ;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 27m 16s 500ms (in-game time) (- place);27m 16s 500ms ();2020-11-25
