;Username;Game;In-game-time;Date
0;VenfyTheKiller;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 18m 31s 300ms (in-game time) (328th place);18m 31s 300ms ();2021-03-01
1;VenfyTheKiller;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 18m 38s 600ms (in-game time) (- place);18m 38s 600ms ();2020-11-22
