;Username;Game;In-game-time;Date
12;FinestPigeon;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 44s 550ms (in-game time) (442nd place);19m 44s 550ms ();2021-03-08
16;FinestPigeon;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 24m 42s 850ms (in-game time) (- place);24m 42s 850ms ();2021-02-06
19;FinestPigeon;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 28m 15s 850ms (in-game time) (- place);28m 15s 850ms ();2021-01-21
21;FinestPigeon;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 39m 38s 600ms (in-game time) (- place);39m 38s 600ms ();2020-12-15
