;Username;Game;In-game-time;Date
0;SNooFL;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 13m 56s 550ms (in-game time) (31st place);13m 56s 550ms ();2021-03-25
1;SNooFL;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 18s 350ms (in-game time) (- place);17m 18s 350ms ();2021-02-25
2;SNooFL;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 24m 17s 700ms (in-game time) (- place);24m 17s 700ms ();2020-12-19
