;Username;Game;In-game-time;Date
2;Vekzys;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 30s (in-game time) (230th place);17m 30s ();2021-05-31
3;Vekzys;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 33s 250ms (in-game time) (- place);18m 33s 250ms ();2021-05-02
4;Vekzys;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 23m 40s 200ms (in-game time) (- place);23m 40s 200ms ();2021-03-28
6;Vekzys;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 25m 38s 800ms (in-game time) (- place);25m 38s 800ms ();2021-01-27
7;Vekzys;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 36m 23s 950ms (in-game time) (- place);36m 23s 950ms ();2021-01-07
