;Username;Game;In-game-time;Date
2;iluappi;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 14m 53s 300ms (in-game time) (67th place);14m 53s 300ms ();2021-05-20
4;iluappi;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 40s 150ms (in-game time) (- place);18m 40s 150ms ();2021-04-17
6;iluappi;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 20m 43s 060ms (in-game time) (- place);20m 43s 060ms ();2021-02-24
8;iluappi;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 25m 48s 005ms (in-game time) (- place);25m 48s 005ms ();2021-02-08
9;iluappi;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 37m 24s 020ms (in-game time) (- place);37m 24s 020ms ();2021-01-12
