;Username;Game;In-game-time;Date
9;MinecrAvenger;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 14m 20s 800ms (in-game time) (49th place);14m 20s 800ms ();2021-02-06
12;MinecrAvenger;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 16m 12s (in-game time) (- place);16m 12s ();2021-01-15
14;MinecrAvenger;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 19m 20s 483ms (in-game time) (- place);19m 20s 483ms ();2020-12-30
15;MinecrAvenger;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 21m 26s 167ms (in-game time) (- place);21m 26s 167ms ();2020-12-18
17;MinecrAvenger;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 22m 03s 266ms (in-game time) (- place);22m 03s 266ms ();2020-11-27
19;MinecrAvenger;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 22m 31s (in-game time) (- place);22m 31s ();2020-11-17
25;MinecrAvenger;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 22m 47s 400ms (in-game time) (- place);22m 47s 400ms ();2020-08-30
