;Username;Game;In-game-time;Date
1;MeisterMaki;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 49s 650ms (in-game time) (349th place);18m 49s 650ms ();2021-06-06
7;MeisterMaki;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 12s 950ms (in-game time) (- place);19m 12s 950ms ();2021-02-11
15;MeisterMaki;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 25m 59s 015ms (in-game time) (- place);25m 59s 015ms ();2020-10-30
