;Username;Game;In-game-time;Date
5;Hanabi;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 14s (in-game time) (394th place);19m 14s ();2021-04-21
10;Hanabi;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 44m 59s (in-game time) (- place);44m 59s ();2020-08-13
