;Username;Game;In-game-time;Date
24;CroProYT;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 15m 45s 700ms (in-game time) (105th place);15m 45s 700ms ();2021-03-12
25;CroProYT;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 16m 28s 500ms (in-game time) (- place);16m 28s 500ms ();2021-02-16
26;CroProYT;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 17m 22s 000ms (in-game time) (- place);17m 22s 000ms ();2021-02-11
33;CroProYT;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 17m 46s 950ms (in-game time) (- place);17m 46s 950ms ();2021-01-01
34;CroProYT;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 19m 58s 750ms (in-game time) (- place);19m 58s 750ms ();2020-12-27
40;CroProYT;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 25m 39s 810ms (in-game time) (- place);25m 39s 810ms ();2020-08-23
41;CroProYT;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 28m 12s 180ms (in-game time) (- place);28m 12s 180ms ();2020-08-06
