;Username;Game;In-game-time;Date
0;G1bnick;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 19s 400ms (in-game time) (215th place);17m 19s 400ms ();2021-05-22
3;G1bnick;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 26m 02s 600ms (in-game time) (- place);26m 02s 600ms ();2020-12-17
4;G1bnick;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 54m 12s 035ms (in-game time) (- place);54m 12s 035ms ();2020-11-07
