;Username;Game;In-game-time;Date
0;Bionerd314;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 32s 350ms (in-game time) (423rd place);19m 32s 350ms ();2021-04-09
