;Username;Game;In-game-time;Date
0;Kajodenn;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 14m 43s 600ms (in-game time) (59th place);14m 43s 600ms ();2021-05-21
2;Kajodenn;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 40s 500ms (in-game time) (- place);16m 40s 500ms ();2021-04-14
3;Kajodenn;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 48s 100ms (in-game time) (- place);18m 48s 100ms ();2021-03-20
4;Kajodenn;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 21m 14s 050ms (in-game time) (- place);21m 14s 050ms ();2021-01-02
