;Username;Game;In-game-time;Date
2;DesktopFolder;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 18m 54s 700ms (in-game time) (359th place);18m 54s 700ms ();2021-03-18
3;DesktopFolder;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 24m 20s 850ms (in-game time) (- place);24m 20s 850ms ();2021-03-07
8;DesktopFolder;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 25m 35s 750ms (in-game time) (- place);25m 35s 750ms ();2020-12-09
