;Username;Game;In-game-time;Date
0;Tegez;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 34s 650ms (in-game time) (153rd place);16m 34s 650ms ();2021-04-09
1;Tegez;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 43s 450ms (in-game time) (- place);18m 43s 450ms ();2021-03-16
2;Tegez;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 20m 42s 450ms (in-game time) (- place);20m 42s 450ms ();2021-03-07
