;Username;Game;In-game-time;Date
0;ADANDOC;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 18m 16s 100ms (in-game time) (304th place);18m 16s 100ms ();2021-03-09
3;ADANDOC;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 29m 21s 040ms (in-game time) (- place);29m 21s 040ms ();2020-10-25
