;Username;Game;In-game-time;Date
0;Fulham;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 14m 56s 450ms (in-game time) (69th place);14m 56s 450ms ();2021-04-02
1;Fulham;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 18s 950ms (in-game time) (- place);16m 18s 950ms ();2021-03-22
2;Fulham;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 09s 900ms (in-game time) (- place);19m 09s 900ms ();2021-01-04
3;Fulham;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 19m 57s 900ms (in-game time) (- place);19m 57s 900ms ();2020-12-10
5;Fulham;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 21m 44s 700ms (in-game time) (- place);21m 44s 700ms ();2020-09-26
6;Fulham;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 37m 26s 600ms (in-game time) (- place);37m 26s 600ms ();2020-09-01
8;Fulham;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 1h 13m 38s (in-game time) (- place);1h 13m 38s ();2020-08-08
