;Username;Game;In-game-time;Date
0;Vpig;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 15m 19s 500ms (in-game time) (84th place);15m 19s 500ms ();2021-05-14
