;Username;Game;In-game-time;Date
14;Korbanoes;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 14m 56s 800ms (in-game time) (70th place);14m 56s 800ms ();2020-09-29
15;Korbanoes;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 24m 07s 850ms (in-game time) (- place);24m 07s 850ms ();2020-09-15
17;Korbanoes;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 24m 26s 550ms (in-game time) (- place);24m 26s 550ms ();2020-09-07
20;Korbanoes;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 26m 21s 950ms (in-game time) (- place);26m 21s 950ms ();2020-08-29
