;Username;Game;In-game-time;Date
0;StarCrash;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 40s (in-game time) (436th place);19m 40s ();2021-06-09
1;StarCrash;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 23m 28s (in-game time) (- place);23m 28s ();2021-05-14
