;Username;Game;In-game-time;Date
0;blackmagic556;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 13m 27s 367ms (in-game time) (17th place);13m 27s 367ms ();2021-05-17
1;blackmagic556;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 13m 48s 833ms (in-game time) (- place);13m 48s 833ms ();2021-05-12
3;blackmagic556;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 37s (in-game time) (- place);17m 37s ();2021-04-13
5;blackmagic556;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 19m 07s 300ms (in-game time) (- place);19m 07s 300ms ();2021-01-27
6;blackmagic556;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 20m 26s 500ms (in-game time) (- place);20m 26s 500ms ();2020-11-04
7;blackmagic556;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 27m 40s (in-game time) (- place);27m 40s ();2020-10-11
8;blackmagic556;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 41m 04s (in-game time) (- place);41m 04s ();2020-09-07
