;Username;Game;In-game-time;Date
0;xCrownie;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 47s 350ms (in-game time) (347th place);18m 47s 350ms ();2021-04-06
1;xCrownie;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 21m 17s 400ms (in-game time) (- place);21m 17s 400ms ();2020-11-15
2;xCrownie;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 24m 09s 650ms (in-game time) (- place);24m 09s 650ms ();2020-10-26
4;xCrownie;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 29m 53s 300ms (in-game time) (- place);29m 53s 300ms ();2020-10-14
5;xCrownie;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 40m 17s 050ms (in-game time) (- place);40m 17s 050ms ();2020-09-09
