;Username;Game;In-game-time;Date
0;Prowo;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 15m 57s 550ms (in-game time) (115th place);15m 57s 550ms ();2021-05-14
1;Prowo;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 21m 08s 900ms (in-game time) (- place);21m 08s 900ms ();2021-02-27
