;Username;Game;In-game-time;Date
0;ItsNumber;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 32s 950ms (in-game time) (152nd place);16m 32s 950ms ();2021-03-17
1;ItsNumber;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 49s 550ms (in-game time) (- place);16m 49s 550ms ();2021-03-09
