;Username;Game;In-game-time;Date
0;skipiano;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 15m 36s 300ms (in-game time) (98th place);15m 36s 300ms ();2021-06-01
1;skipiano;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 15s 400ms (in-game time) (- place);17m 15s 400ms ();2021-05-01
2;skipiano;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 24m 51s 050ms (in-game time) (- place);24m 51s 050ms ();2021-03-21
4;skipiano;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 32m 04s 900ms (in-game time) (- place);32m 04s 900ms ();2021-02-04
5;skipiano;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 34m 17s (in-game time) (- place);34m 17s ();2021-01-20
