;Username;Game;In-game-time;Date
9;Rekagan;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 18s 950ms (in-game time) (142nd place);16m 18s 950ms ();2021-04-25
10;Rekagan;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 14s 350ms (in-game time) (- place);19m 14s 350ms ();2021-03-18
