;Username;Game;In-game-time;Date
2;pluginL;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 37s 800ms (in-game time) (242nd place);17m 37s 800ms ();2020-11-26
