;Username;Game;In-game-time;Date
0;PurpleSherbet;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 19m 06s 500ms (in-game time) (377th place);19m 06s 500ms ();2021-05-18
1;PurpleSherbet;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 24m 21s 450ms (in-game time) (- place);24m 21s 450ms ();2021-04-13
