;Username;Game;In-game-time;Date
22;MathoX;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, No F3, CaffeineMC)						 18m 14s 700ms (in-game time) (298th place);18m 14s 700ms ();2021-03-21
24;MathoX;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, No F3, CaffeineMC)						 19m 21s 170ms (in-game time) (- place);19m 21s 170ms ();2020-11-15
