;Username;Game;In-game-time;Date
0;minaxa;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 27s 950ms (in-game time) (226th place);17m 27s 950ms ();2021-04-26
1;minaxa;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 20m 15s 750ms (in-game time) (- place);20m 15s 750ms ();2021-01-21
2;minaxa;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 28m 39s 900ms (in-game time) (- place);28m 39s 900ms ();2020-09-12
