;Username;Game;In-game-time;Date
0;Jaycee7C;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 20s (in-game time) (309th place);18m 20s ();2021-06-02
1;Jaycee7C;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 20m 14s (in-game time) (- place);20m 14s ();2021-05-26
2;Jaycee7C;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 20m 41s 450ms (in-game time) (- place);20m 41s 450ms ();2021-04-22
6;Jaycee7C;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 27m 21s 900ms (in-game time) (- place);27m 21s 900ms ();2020-10-15
7;Jaycee7C;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 27m 43s 450ms (in-game time) (- place);27m 43s 450ms ();2020-10-13
8;Jaycee7C;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 28m 41s 050ms (in-game time) (- place);28m 41s 050ms ();2020-09-24
9;Jaycee7C;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 33m 12s 200ms (in-game time) (- place);33m 12s 200ms ();2020-09-23
