;Username;Game;In-game-time;Date
0;connorjayr;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 11s 400ms (in-game time) (202nd place);17m 11s 400ms ();2021-05-18
1;connorjayr;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 21m 45s 800ms (in-game time) (- place);21m 45s 800ms ();2021-03-28
