;Username;Game;In-game-time;Date
0;Makattak1;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 16s 450ms (in-game time) (210th place);17m 16s 450ms ();2021-04-24
1;Makattak1;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 26m 36s (in-game time) (- place);26m 36s ();2021-01-23
