;Username;Game;In-game-time;Date
0;NBALVARO;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 02s 700ms (in-game time) (373rd place);19m 02s 700ms ();2021-05-16
2;NBALVARO;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 23m 25s 450ms (in-game time) (- place);23m 25s 450ms ();2021-04-03
3;NBALVARO;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, Vanilla)						 34m 58s 650ms (in-game time) (- place);34m 58s 650ms ();2020-12-29
4;NBALVARO;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 40m 19s 035ms (in-game time) (- place);40m 19s 035ms ();2020-11-28
