;Username;Game;In-game-time;Date
0;EmpireKills702;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 16s 750ms (in-game time) (305th place);18m 16s 750ms ();2021-06-02
1;EmpireKills702;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 24m 18s 350ms (in-game time) (- place);24m 18s 350ms ();2021-05-25
6;EmpireKills702;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 39m 40s 690ms (in-game time) (- place);39m 40s 690ms ();2020-10-22
