;Username;Game;In-game-time;Date
0;Kuee;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 31s 600ms (in-game time) (232nd place);17m 31s 600ms ();2021-03-05
1;Kuee;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 17m 43s 800ms (in-game time) (- place);17m 43s 800ms ();2021-02-15
