;Username;Game;In-game-time;Date
0;SamDao;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 14m 25s 417ms (in-game time) (50th place);14m 25s 417ms ();2021-04-21
1;SamDao;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 20m 37s 940ms (in-game time) (- place);20m 37s 940ms ();2021-01-17
