;Username;Game;In-game-time;Date
0;PeteZahHutt;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 15m 44s 150ms (in-game time) (104th place);15m 44s 150ms ();2021-03-19
1;PeteZahHutt;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 17m 34s 100ms (in-game time) (- place);17m 34s 100ms ();2021-03-09
2;PeteZahHutt;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 18m 06s 400ms (in-game time) (- place);18m 06s 400ms ();2021-03-01
6;PeteZahHutt;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 21m 27s 950ms (in-game time) (- place);21m 27s 950ms ();2020-08-06
7;PeteZahHutt;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 24m 48s 487ms (in-game time) (- place);24m 48s 487ms ();2020-07-30
8;PeteZahHutt;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Optifine)						 27m 39s 700ms (in-game time) (- place);27m 39s 700ms ();2020-07-16
