;Username;Game;In-game-time;Date
1;JDRuns;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 37s (in-game time) (433rd place);19m 37s ();2021-04-28
3;JDRuns;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 24m 36s 250ms (in-game time) (- place);24m 36s 250ms ();2021-02-22
4;JDRuns;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 28m 50s 500ms (in-game time) (- place);28m 50s 500ms ();2021-01-19
