;Username;Game;In-game-time;Date
10;simbala;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 14m 51s 867ms (in-game time) (64th place);14m 51s 867ms ();2021-03-26
11;simbala;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 19m 17s 300ms (in-game time) (- place);19m 17s 300ms ();2021-01-28
12;simbala;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 24m 18s 840ms (in-game time) (- place);24m 18s 840ms ();2021-01-17
