;Username;Game;In-game-time;Date
0;Criticalnstinct;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 30s (in-game time) (323rd place);18m 30s ();2021-06-03
1;Criticalnstinct;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 37s 500ms (in-game time) (- place);18m 37s 500ms ();2021-05-24
2;Criticalnstinct;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 22m 40s 300ms (in-game time) (- place);22m 40s 300ms ();2021-05-23
8;Criticalnstinct;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 22m 55s 250ms (in-game time) (- place);22m 55s 250ms ();2021-04-23
9;Criticalnstinct;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 39m 38s (in-game time) (- place);39m 38s ();2021-04-20
10;Criticalnstinct;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 39m 42s 300ms (in-game time) (- place);39m 42s 300ms ();2021-04-18
