;Username;Game;In-game-time;Date
0;Scar;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 16m 04s 050ms (in-game time) (123rd place);16m 04s 050ms ();2021-03-09
1;Scar;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 25m 31s 010ms (in-game time) (- place);25m 31s 010ms ();2021-01-05
2;Scar;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 28m 25s 350ms (in-game time) (- place);28m 25s 350ms ();2020-12-23
5;Scar;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 31m 25s 500ms (in-game time) (- place);31m 25s 500ms ();2020-12-02
6;Scar;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 36m 16s 870ms (in-game time) (- place);36m 16s 870ms ();2020-12-01
7;Scar;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, CaffeineMC)						 46m 51s 030ms (in-game time) (- place);46m 51s 030ms ();2020-11-27
8;Scar;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 50m 26s 290ms (- place);50m 26s 290ms;2020-11-19
