;Username;Game;In-game-time;Date
0;SnasTheSkeleton;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Easy, F3, CaffeineMC)						 18m 16s (in-game time) (302nd place);18m 16s ();2021-05-12
1;SnasTheSkeleton;Any% Glitchless - Random Seed, 1.16+							(1.16.1, Normal, F3, Vanilla)						 27m 07s (in-game time) (- place);27m 07s ();2021-03-22
